FLOWNAME;JOBNAME;NONSTANDART_JOB;TRANSFORMNAME;TRANSFORMORDER;SOURCETABLENAMEFULL;SOURCECOLUMNNAMEFULL;SRC_CLMN_TYPE;SRC_CLMN_LENGHT;TARGETTABLENAMEFULL;TARGETCOLUMNNAMEFULL;TRG_CLMN_TYPE;TRG_CLMN_LENGHT;COLUMNTRANSFORM;STOREDTEXT
DWHDDS_265_990_Stream_BGL_Target;"262_65_2_Get_Delta_BGL_BALANCE_PART_DELTA";0;Вычисление дельты по истории;2;ETL_IA.BGL_BALANCE_PART_SNAP;ETL_IA.BGL_BALANCE_PART_SNAP.BALANCE_TYPE_CD;C;1;W1GKJG2I;W1GKJG2I.BALANCE_TYPE_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_2_Get_Delta_BGL_BALANCE_PART_DELTA";0;Вычисление дельты по истории;2;WORK_IA.BGL_BALANCE_PART_BK;WORK_IA.BGL_BALANCE_PART_BK.BALANCE_DESCRIPTION;C;125;W1GKJEZ8;W1GKJEZ8.BALANCE_DESCRIPTION;C;125;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_2_Get_Delta_BGL_BALANCE_PART_DELTA";0;Вычисление дельты по истории;2;ETL_IA.BGL_BALANCE_PART_SNAP;ETL_IA.BGL_BALANCE_PART_SNAP.BALANCE_PART_CD;C;1;W1GKJG2I;W1GKJG2I.BALANCE_PART_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_2_Get_Delta_BGL_BALANCE_PART_DELTA";0;Table Loader;3;W1GKJG2I;W1GKJG2I.BALANCE_PART_CD;C;1;ETL_IA.BGL_BALANCE_PART_SNUP;ETL_IA.BGL_BALANCE_PART_SNUP.BALANCE_PART_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_2_Get_Delta_BGL_BALANCE_PART_DELTA";0;Table Loader;3;W1GKJG2I;W1GKJG2I.ETL_DELTA_CD;C;1;ETL_IA.BGL_BALANCE_PART_SNUP;ETL_IA.BGL_BALANCE_PART_SNUP.ETL_DELTA_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_2_Get_Delta_BGL_BALANCE_PART_DELTA";0;Table Loader;3;W1GKJG2I;W1GKJG2I.ETL_DIGEST_CD;C;16;ETL_IA.BGL_BALANCE_PART_SNUP;ETL_IA.BGL_BALANCE_PART_SNUP.ETL_DIGEST_CD;C;16;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_2_Get_Delta_BGL_BALANCE_PART_DELTA";0;Table Loader;3;W1GKJG2I;W1GKJG2I.VALID_FROM_DTTM;N;8;ETL_IA.BGL_BALANCE_PART_SNUP;ETL_IA.BGL_BALANCE_PART_SNUP.VALID_FROM_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_2_Get_Delta_BGL_BALANCE_PART_DELTA";0;Table Loader;3;W1GKJG2I;W1GKJG2I.BALANCE_TYPE_CD;C;1;ETL_IA.BGL_BALANCE_PART_SNUP;ETL_IA.BGL_BALANCE_PART_SNUP.BALANCE_TYPE_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_2_Get_Delta_BGL_BALANCE_PART_DELTA";0;Table Loader;3;W1GKJG2I;W1GKJG2I.VALID_TO_DTTM;N;8;ETL_IA.BGL_BALANCE_PART_SNUP;ETL_IA.BGL_BALANCE_PART_SNUP.VALID_TO_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_2_Get_Delta_BGL_BALANCE_PART_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.BALANCE_NM;C;40;ETL_DDS.BGL_BALANCE_PART_DELTA;ETL_DDS.BGL_BALANCE_PART_DELTA.BALANCE_NM;C;40;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_2_Get_Delta_BGL_BALANCE_PART_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.VALID_TO_DTTM;N;8;ETL_DDS.BGL_BALANCE_PART_DELTA;ETL_DDS.BGL_BALANCE_PART_DELTA.VALID_TO_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_2_Get_Delta_BGL_BALANCE_PART_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.ETL_DELTA_CD;C;1;ETL_DDS.BGL_BALANCE_PART_DELTA;ETL_DDS.BGL_BALANCE_PART_DELTA.ETL_DELTA_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_2_Get_Delta_BGL_BALANCE_PART_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.PROCESSED_DTTM;N;8;ETL_DDS.BGL_BALANCE_PART_DELTA;ETL_DDS.BGL_BALANCE_PART_DELTA.PROCESSED_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_2_Get_Delta_BGL_BALANCE_PART_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.BALANCE_TYPE_CD;C;1;ETL_DDS.BGL_BALANCE_PART_DELTA;ETL_DDS.BGL_BALANCE_PART_DELTA.BALANCE_TYPE_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_2_Get_Delta_BGL_BALANCE_PART_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.SOURCE_SYSTEM_CD;C;3;ETL_DDS.BGL_BALANCE_PART_DELTA;ETL_DDS.BGL_BALANCE_PART_DELTA.SOURCE_SYSTEM_CD;C;3;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_2_Get_Delta_BGL_BALANCE_PART_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.BALANCE_PART_CD;C;1;ETL_DDS.BGL_BALANCE_PART_DELTA;ETL_DDS.BGL_BALANCE_PART_DELTA.BALANCE_PART_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_2_Get_Delta_BGL_BALANCE_PART_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.VALID_FROM_DTTM;N;8;ETL_DDS.BGL_BALANCE_PART_DELTA;ETL_DDS.BGL_BALANCE_PART_DELTA.VALID_FROM_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_2_Get_Delta_BGL_BALANCE_PART_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.BALANCE_DESCRIPTION;C;125;ETL_DDS.BGL_BALANCE_PART_DELTA;ETL_DDS.BGL_BALANCE_PART_DELTA.BALANCE_DESCRIPTION;C;125;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Вычисление дельты по истории;2;WORK_IA.BGL_BALANCE_FIRST_LEVEL_BK;WORK_IA.BGL_BALANCE_FIRST_LEVEL_BK.VALID_FROM_DTTM;N;8;W1GKJEZ8;W1GKJEZ8.VALID_FROM_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Вычисление дельты по истории;2;WORK_IA.BGL_BALANCE_FIRST_LEVEL_BK;WORK_IA.BGL_BALANCE_FIRST_LEVEL_BK.PROCESSED_DTTM;N;8;W1GKJEZ8;W1GKJEZ8.PROCESSED_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Вычисление дельты по истории;2;WORK_IA.BGL_BALANCE_FIRST_LEVEL_BK;WORK_IA.BGL_BALANCE_FIRST_LEVEL_BK.BALANCE1_TYPE_CD;C;1;W1GKJEZ8;W1GKJEZ8.BALANCE1_TYPE_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Вычисление дельты по истории;2;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNAP;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNAP.ETL_DIGEST_CD;C;16;W1GKJG2I;W1GKJG2I.ETL_DIGEST_CD;C;16;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Вычисление дельты по истории;2;WORK_IA.BGL_BALANCE_FIRST_LEVEL_BK;WORK_IA.BGL_BALANCE_FIRST_LEVEL_BK.BALANCE1_NM;C;165;W1GKJEZ8;W1GKJEZ8.BALANCE1_NM;C;165;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Вычисление дельты по истории;2;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNAP;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNAP.VALID_FROM_DTTM;N;8;W1GKJG2I;W1GKJG2I.VALID_FROM_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Вычисление дельты по истории;2;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNAP;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNAP.VALID_TO_DTTM;N;8;W1GKJG2I;W1GKJG2I.VALID_TO_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Вычисление дельты по истории;2;WORK_IA.BGL_BALANCE_FIRST_LEVEL_BK;WORK_IA.BGL_BALANCE_FIRST_LEVEL_BK.BALANCE1_PART_CD;C;1;W1GKJEZ8;W1GKJEZ8.BALANCE1_PART_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Вычисление дельты по истории;2;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNAP;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNAP.BALANCE1_NUMBER_CD;C;3;W1GKJG2I;W1GKJG2I.BALANCE1_NUMBER_CD;C;3;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Вычисление дельты по истории;2;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNAP;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNAP.BALANCE1_TYPE_CD;C;1;W1GKJG2I;W1GKJG2I.BALANCE1_TYPE_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Вычисление дельты по истории;2;WORK_IA.BGL_BALANCE_FIRST_LEVEL_BK;WORK_IA.BGL_BALANCE_FIRST_LEVEL_BK.BALANCE1_NUMBER_CD;C;3;W1GKJEZ8;W1GKJEZ8.BALANCE1_NUMBER_CD;C;3;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Вычисление дельты по истории;2;WORK_IA.BGL_BALANCE_FIRST_LEVEL_BK;WORK_IA.BGL_BALANCE_FIRST_LEVEL_BK.VALID_TO_DTTM;N;8;W1GKJEZ8;W1GKJEZ8.VALID_TO_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Вычисление дельты по истории;2;WORK_IA.BGL_BALANCE_FIRST_LEVEL_BK;WORK_IA.BGL_BALANCE_FIRST_LEVEL_BK.SOURCE_SYSTEM_CD;C;3;W1GKJEZ8;W1GKJEZ8.SOURCE_SYSTEM_CD;C;3;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Table Loader;3;W1GKJG2I;W1GKJG2I.VALID_FROM_DTTM;N;8;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNUP;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNUP.VALID_FROM_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Table Loader;3;W1GKJG2I;W1GKJG2I.VALID_TO_DTTM;N;8;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNUP;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNUP.VALID_TO_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Table Loader;3;W1GKJG2I;W1GKJG2I.ETL_DIGEST_CD;C;16;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNUP;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNUP.ETL_DIGEST_CD;C;16;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Table Loader;3;W1GKJG2I;W1GKJG2I.BALANCE1_NUMBER_CD;C;3;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNUP;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNUP.BALANCE1_NUMBER_CD;C;3;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Table Loader;3;W1GKJG2I;W1GKJG2I.ETL_DELTA_CD;C;1;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNUP;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNUP.ETL_DELTA_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Table Loader;3;W1GKJG2I;W1GKJG2I.BALANCE1_TYPE_CD;C;1;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNUP;ETL_IA.BGL_BALANCE_FIRST_LEVEL_SNUP.BALANCE1_TYPE_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.BALANCE1_NM;C;165;ETL_DDS.BGL_BALANCE_FIRST_LEVEL_DELTA;ETL_DDS.BGL_BALANCE_FIRST_LEVEL_DELTA.BALANCE1_NM;C;165;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.BALANCE1_PART_CD;C;1;ETL_DDS.BGL_BALANCE_FIRST_LEVEL_DELTA;ETL_DDS.BGL_BALANCE_FIRST_LEVEL_DELTA.BALANCE1_PART_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.BALANCE1_TYPE_CD;C;1;ETL_DDS.BGL_BALANCE_FIRST_LEVEL_DELTA;ETL_DDS.BGL_BALANCE_FIRST_LEVEL_DELTA.BALANCE1_TYPE_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.VALID_TO_DTTM;N;8;ETL_DDS.BGL_BALANCE_FIRST_LEVEL_DELTA;ETL_DDS.BGL_BALANCE_FIRST_LEVEL_DELTA.VALID_TO_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.VALID_FROM_DTTM;N;8;ETL_DDS.BGL_BALANCE_FIRST_LEVEL_DELTA;ETL_DDS.BGL_BALANCE_FIRST_LEVEL_DELTA.VALID_FROM_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.ETL_DELTA_CD;C;1;ETL_DDS.BGL_BALANCE_FIRST_LEVEL_DELTA;ETL_DDS.BGL_BALANCE_FIRST_LEVEL_DELTA.ETL_DELTA_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.SOURCE_SYSTEM_CD;C;3;ETL_DDS.BGL_BALANCE_FIRST_LEVEL_DELTA;ETL_DDS.BGL_BALANCE_FIRST_LEVEL_DELTA.SOURCE_SYSTEM_CD;C;3;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.BALANCE1_NUMBER_CD;C;3;ETL_DDS.BGL_BALANCE_FIRST_LEVEL_DELTA;ETL_DDS.BGL_BALANCE_FIRST_LEVEL_DELTA.BALANCE1_NUMBER_CD;C;3;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_3_Get_Delta_BGL_BALANCE_FIRST_LEVEL_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.PROCESSED_DTTM;N;8;ETL_DDS.BGL_BALANCE_FIRST_LEVEL_DELTA;ETL_DDS.BGL_BALANCE_FIRST_LEVEL_DELTA.PROCESSED_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Вычисление дельты по истории;2;ETL_IA.BGL_BALANCE_SECOND_LEVEL_SNAP;ETL_IA.BGL_BALANCE_SECOND_LEVEL_SNAP.ETL_DIGEST_CD;C;16;W1GKJG2I;W1GKJG2I.ETL_DIGEST_CD;C;16;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Вычисление дельты по истории;2;ETL_IA.BGL_BALANCE_SECOND_LEVEL_SNAP;ETL_IA.BGL_BALANCE_SECOND_LEVEL_SNAP.VALID_FROM_DTTM;N;8;W1GKJG2I;W1GKJG2I.VALID_FROM_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Вычисление дельты по истории;2;WORK_IA.BGL_BALANCE_SECOND_LEVEL_BK;WORK_IA.BGL_BALANCE_SECOND_LEVEL_BK.BALANCE2_NUMBER_CD;C;5;W1GKJEZ8;W1GKJEZ8.BALANCE2_NUMBER_CD;C;5;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Вычисление дельты по истории;2;WORK_IA.BGL_BALANCE_SECOND_LEVEL_BK;WORK_IA.BGL_BALANCE_SECOND_LEVEL_BK.BALANCE2_TYPE_CD;C;1;W1GKJEZ8;W1GKJEZ8.BALANCE2_TYPE_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Вычисление дельты по истории;2;WORK_IA.BGL_BALANCE_SECOND_LEVEL_BK;WORK_IA.BGL_BALANCE_SECOND_LEVEL_BK.NORMAL_BALANCE_CD;C;1;W1GKJEZ8;W1GKJEZ8.NORMAL_BALANCE_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Вычисление дельты по истории;2;WORK_IA.BGL_BALANCE_SECOND_LEVEL_BK;WORK_IA.BGL_BALANCE_SECOND_LEVEL_BK.VALID_FROM_DTTM;N;8;W1GKJEZ8;W1GKJEZ8.VALID_FROM_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Вычисление дельты по истории;2;ETL_IA.BGL_BALANCE_SECOND_LEVEL_SNAP;ETL_IA.BGL_BALANCE_SECOND_LEVEL_SNAP.BALANCE2_NUMBER_CD;C;5;W1GKJG2I;W1GKJG2I.BALANCE2_NUMBER_CD;C;5;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Вычисление дельты по истории;2;WORK_IA.BGL_BALANCE_SECOND_LEVEL_BK;WORK_IA.BGL_BALANCE_SECOND_LEVEL_BK.BALANCE2_DESC;C;165;W1GKJEZ8;W1GKJEZ8.BALANCE2_DESC;C;165;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Вычисление дельты по истории;2;WORK_IA.BGL_BALANCE_SECOND_LEVEL_BK;WORK_IA.BGL_BALANCE_SECOND_LEVEL_BK.VALID_TO_DTTM;N;8;W1GKJEZ8;W1GKJEZ8.VALID_TO_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Вычисление дельты по истории;2;WORK_IA.BGL_BALANCE_SECOND_LEVEL_BK;WORK_IA.BGL_BALANCE_SECOND_LEVEL_BK.PROCESSED_DTTM;N;8;W1GKJEZ8;W1GKJEZ8.PROCESSED_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Вычисление дельты по истории;2;WORK_IA.BGL_BALANCE_SECOND_LEVEL_BK;WORK_IA.BGL_BALANCE_SECOND_LEVEL_BK.SOURCE_SYSTEM_CD;C;3;W1GKJEZ8;W1GKJEZ8.SOURCE_SYSTEM_CD;C;3;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Вычисление дельты по истории;2;ETL_IA.BGL_BALANCE_SECOND_LEVEL_SNAP;ETL_IA.BGL_BALANCE_SECOND_LEVEL_SNAP.VALID_TO_DTTM;N;8;W1GKJG2I;W1GKJG2I.VALID_TO_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Вычисление дельты по истории;2;WORK_IA.BGL_BALANCE_SECOND_LEVEL_BK;WORK_IA.BGL_BALANCE_SECOND_LEVEL_BK.BALANCE2_PART_CD;C;1;W1GKJEZ8;W1GKJEZ8.BALANCE2_PART_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Table Loader;3;W1GKJG2I;W1GKJG2I.ETL_DELTA_CD;C;1;ETL_IA.BGL_BALANCE_SECOND_LEVEL_SNUP;ETL_IA.BGL_BALANCE_SECOND_LEVEL_SNUP.ETL_DELTA_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Table Loader;3;W1GKJG2I;W1GKJG2I.VALID_TO_DTTM;N;8;ETL_IA.BGL_BALANCE_SECOND_LEVEL_SNUP;ETL_IA.BGL_BALANCE_SECOND_LEVEL_SNUP.VALID_TO_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Table Loader;3;W1GKJG2I;W1GKJG2I.ETL_DIGEST_CD;C;16;ETL_IA.BGL_BALANCE_SECOND_LEVEL_SNUP;ETL_IA.BGL_BALANCE_SECOND_LEVEL_SNUP.ETL_DIGEST_CD;C;16;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Table Loader;3;W1GKJG2I;W1GKJG2I.BALANCE2_NUMBER_CD;C;5;ETL_IA.BGL_BALANCE_SECOND_LEVEL_SNUP;ETL_IA.BGL_BALANCE_SECOND_LEVEL_SNUP.BALANCE2_NUMBER_CD;C;5;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Table Loader;3;W1GKJG2I;W1GKJG2I.VALID_FROM_DTTM;N;8;ETL_IA.BGL_BALANCE_SECOND_LEVEL_SNUP;ETL_IA.BGL_BALANCE_SECOND_LEVEL_SNUP.VALID_FROM_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.BALANCE2_TYPE_CD;C;1;ETL_DDS.BGL_BALANCE_SECOND_LEVEL_DELTA;ETL_DDS.BGL_BALANCE_SECOND_LEVEL_DELTA.BALANCE2_TYPE_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.BALANCE2_DESC;C;165;ETL_DDS.BGL_BALANCE_SECOND_LEVEL_DELTA;ETL_DDS.BGL_BALANCE_SECOND_LEVEL_DELTA.BALANCE2_DESC;C;165;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.VALID_TO_DTTM;N;8;ETL_DDS.BGL_BALANCE_SECOND_LEVEL_DELTA;ETL_DDS.BGL_BALANCE_SECOND_LEVEL_DELTA.VALID_TO_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.BALANCE2_PART_CD;C;1;ETL_DDS.BGL_BALANCE_SECOND_LEVEL_DELTA;ETL_DDS.BGL_BALANCE_SECOND_LEVEL_DELTA.BALANCE2_PART_CD;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.BALANCE2_NUMBER_CD;C;5;ETL_DDS.BGL_BALANCE_SECOND_LEVEL_DELTA;ETL_DDS.BGL_BALANCE_SECOND_LEVEL_DELTA.BALANCE2_NUMBER_CD;C;5;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"262_65_4_Get_Delta_BGL_BALANCE_SECOND_LEVEL_DELTA";0;Table Loader;4;W1GKJEZ8;W1GKJEZ8.PROCESSED_DTTM;N;8;ETL_DDS.BGL_BALANCE_SECOND_LEVEL_DELTA;ETL_DDS.BGL_BALANCE_SECOND_LEVEL_DELTA.PROCESSED_DTTM;N;8;ONETOONE;
